"","ID","Year","Longitude","Latitude","PA","PAPrev","road_PA","Distance_to_shore","Habitat.boundary_open","Plant.dryness","Patch.shadow","Rainfall_August","Rainfall_July","Sh","PatchArea","Hostm2","Hostm2Prev","ShCat","PropDryPrev","PropDry","PathPresence"
"33677","3555",5,3110424.188,6689639.657,"0","0","FALSE",2025.39293,"FALSE",0,1,54.4664709,26.53852793,150.4652192,163,3,8,"2",0,0,FALSE
"33678","3555",6,3110424.188,6689639.657,"0","0","FALSE",2025.39293,"FALSE",0.03,1,42.00966368,47.45738443,150.4652192,163,5,3,"2",0,3,FALSE
"33679","3555",7,3110424.188,6689639.657,"0","0","FALSE",2025.39293,"FALSE",0,1,36.4815352,23.8972466,150.4652192,163,4,5,"2",3,0,FALSE
"33680","3555",8,3110424.188,6689639.657,"0","0","FALSE",2025.39293,"FALSE",0.05,1,95.34163462,13.82457817,150.4652192,163,2.5,4,"2",0,5,FALSE
"33690","3556",6,3108337.207,6689556.657,"0","0","FALSE",1815.763595,"TRUE",0,2,64.55440227,54.36705738,117.698484,2622,5,1.5,"2",0,0,FALSE
"33691","3556",7,3108337.207,6689556.657,"0","0","FALSE",1815.763595,"TRUE",0,2,35.41270952,31.88597766,117.698484,2622,0.25,5,"2",0,0,FALSE
"33692","3556",8,3108337.207,6689556.657,"0","0","FALSE",1815.763595,"TRUE",0.05,2,80.66989483,14.02514187,117.698484,2622,0.3,0.25,"2",0,5,FALSE
"33698","3557",2,3110020.998,6688956.392,"0","1","FALSE",1493.756777,"TRUE",0.1,1,6.152331599,52.4531747,147.1500155,253,3,6,"2",0,10,FALSE
"33699","3557",3,3110020.998,6688956.392,"0","0","FALSE",1493.756777,"TRUE",0,1,37.05346161,23.91866309,147.1500155,253,2,3,"2",10,0,FALSE
"33700","3557",4,3110020.998,6688956.392,"0","0","FALSE",1493.756777,"TRUE",0,1,31.64598946,45.10715506,147.1500155,253,6,2,"2",0,0,FALSE
"33701","3557",5,3110020.998,6688956.392,"0","0","FALSE",1493.756777,"TRUE",0,1,47.8469569,26.24528989,147.1500155,253,4.5,6,"2",0,0,FALSE
"33704","3557",8,3110020.998,6688956.392,"0","0","FALSE",1493.756777,"TRUE",0.3,1,90.07471892,15.47434047,147.1500155,253,2.5,2,"2",0,30,FALSE
"33710","3558",2,3108201.078,6690077.989,"0","0","FALSE",2085.989375,"TRUE",0.05,2,4.0197837,60.06916945,116.1557012,486,2,6,"2",5,5,FALSE
"33711","3558",3,3108201.078,6690077.989,"0","0","FALSE",2085.989375,"TRUE",0,2,33.91363382,28.57862182,116.1557012,486,2,2,"2",5,0,FALSE
"33712","3558",4,3108201.078,6690077.989,"0","0","FALSE",2085.989375,"TRUE",0,2,30.81867322,53.60133881,116.1557012,486,5,2,"2",0,0,FALSE
"33713","3558",5,3108201.078,6690077.989,"0","0","FALSE",2085.989375,"TRUE",0,2,47.99187559,27.22469037,116.1557012,486,0.5,5,"2",0,0,FALSE
"33714","3558",6,3108201.078,6690077.989,"0","0","FALSE",2085.989375,"TRUE",0,2,82.09178141,40.62159669,116.1557012,486,5,0.5,"2",0,0,FALSE
"33715","3558",7,3108201.078,6690077.989,"0","0","FALSE",2085.989375,"TRUE",0,2,32.09616772,29.70652695,116.1557012,486,3,5,"2",0,0,FALSE
"33716","3558",8,3108201.078,6690077.989,"1","0","FALSE",2085.989375,"TRUE",0.1,2,77.05420547,13.35651392,116.1557012,486,2.8,3,"2",0,10,TRUE
"33722","3559",2,3110310.554,6690487.637,"0","0","FALSE",2246.788711,"TRUE",0.4,1,5.101303931,50.93042976,142.2201265,93,3,4,"2",5,40,FALSE
"33723","3559",3,3110310.554,6690487.637,"0","0","FALSE",2246.788711,"TRUE",0,1,48.21857153,24.48595006,142.2201265,93,5,3,"2",40,0,FALSE
"33724","3559",4,3110310.554,6690487.637,"0","0","FALSE",2246.788711,"TRUE",0,1,39.25765345,42.06859348,142.2201265,93,4.5,5,"2",0,0,FALSE
"33725","3559",5,3110310.554,6690487.637,"0","0","FALSE",2246.788711,"TRUE",0,1,54.4664709,26.53852793,142.2201265,93,3,4.5,"2",0,0,FALSE
"33726","3559",6,3110310.554,6690487.637,"0","0","FALSE",2246.788711,"TRUE",0.07,1,42.00966368,47.45738443,142.2201265,93,4,3,"2",0,7,FALSE
"33727","3559",7,3110310.554,6690487.637,"0","0","FALSE",2246.788711,"TRUE",0.02,1,36.4815352,23.8972466,142.2201265,93,1.25,4,"2",7,2,FALSE
"33728","3559",8,3110310.554,6690487.637,"0","0","FALSE",2246.788711,"TRUE",0.02,1,95.34163462,13.82457817,142.2201265,93,0.5,1.25,"2",2,2,FALSE
"33738","3562",6,3113411.283,6699076.344,"1","0","FALSE",199.1194264,"TRUE",0.04,1,30.70349023,22.67154027,164.8505436,3836,50,50,"2",0,4,TRUE
"33746","3563",2,3113148.515,6698904.424,"0","0","FALSE",37.74222666,"TRUE",0,1,4.886710948,49.40994956,173.5705256,1691,0.5,5,"2",1,0,FALSE
"33747","3563",3,3113148.515,6698904.424,"0","0","FALSE",37.74222666,"TRUE",0,1,30.76483051,17.50989306,173.5705256,1691,6,0.5,"2",0,0,FALSE
"33748","3563",4,3113148.515,6698904.424,"0","0","FALSE",37.74222666,"TRUE",0,1,42.6413395,32.95066633,173.5705256,1691,3,6,"2",0,0,FALSE
"33749","3563",5,3113148.515,6698904.424,"0","0","FALSE",37.74222666,"TRUE",0,1,47.11543165,22.83801489,173.5705256,1691,3,3,"2",0,0,FALSE
"33750","3563",6,3113148.515,6698904.424,"0","0","FALSE",37.74222666,"TRUE",0.01,1,30.70349023,22.67154027,173.5705256,1691,3,3,"2",0,1,FALSE
"33751","3563",7,3113148.515,6698904.424,"0","0","FALSE",37.74222666,"TRUE",0,1,47.04571163,78.98772975,173.5705256,1691,1,3,"2",1,0,FALSE
"33752","3563",8,3113148.515,6698904.424,"0","0","FALSE",37.74222666,"TRUE",0.05,1,62.56767178,13.13717289,173.5705256,1691,1,1,"2",0,5,FALSE
"33758","3564",2,3112846.825,6698735.285,"0","0","FALSE",75.22217851,"TRUE",0,2,3.693102364,45.43374513,166.7516588,2651,40,20,"2",0,0,FALSE
"33759","3564",3,3112846.825,6698735.285,"0","0","FALSE",75.22217851,"TRUE",0,2,33.39786352,18.42637526,166.7516588,2651,18,40,"2",0,0,FALSE
"33762","3564",6,3112846.825,6698735.285,"0","0","FALSE",75.22217851,"TRUE",0.02,2,30.35411587,19.71685025,166.7516588,2651,12,10,"2",0,2,FALSE
"33763","3564",7,3112846.825,6698735.285,"0","0","FALSE",75.22217851,"TRUE",0,2,48.12542352,58.57699557,166.7516588,2651,15,12,"2",2,0,FALSE
"33764","3564",8,3112846.825,6698735.285,"1","0","FALSE",75.22217851,"TRUE",0.05,2,61.76720785,13.0208104,166.7516588,2651,44,15,"2",0,5,TRUE
"33770","3565",2,3109756.257,6699918.547,"0","0","FALSE",2511.047804,"TRUE",0,2,5.837172547,43.68968037,177.1073774,655,0.5,0.75,"2",0,0,FALSE
"33771","3565",3,3109756.257,6699918.547,"0","0","FALSE",2511.047804,"TRUE",0,2,41.16525062,21.97424865,177.1073774,655,2,0.5,"2",0,0,FALSE
"33772","3565",4,3109756.257,6699918.547,"0","0","FALSE",2511.047804,"TRUE",0,2,40.33088194,38.72105746,177.1073774,655,1.5,2,"2",0,0,FALSE
"33773","3565",5,3109756.257,6699918.547,"0","0","FALSE",2511.047804,"TRUE",0,2,51.67696865,48.25760018,177.1073774,655,0.5,1.5,"2",0,0,FALSE
"33774","3565",6,3109756.257,6699918.547,"0","0","FALSE",2511.047804,"TRUE",0.02,2,45.22388237,14.88453152,177.1073774,655,1,0.5,"2",0,2,FALSE
"33775","3565",7,3109756.257,6699918.547,"0","0","FALSE",2511.047804,"TRUE",0,2,46.56077625,32.8016191,177.1073774,655,0,1,"2",2,0,FALSE
"33776","3565",8,3109756.257,6699918.547,"0","0","FALSE",2511.047804,"TRUE",0.05,2,69.43970356,13.89949627,177.1073774,655,0.1,0,"2",0,5,FALSE
"33782","3566",2,3109698.706,6700015.547,"0","0","FALSE",2619.278788,"TRUE",0,2,5.820312744,43.70178168,177.6112953,3517,0.5,1.5,"2",0,0,FALSE
"33783","3566",3,3109698.706,6700015.547,"0","0","FALSE",2619.278788,"TRUE",0,2,42.61145438,19.52792151,177.6112953,3517,0,0.5,"2",0,0,FALSE
"33784","3566",4,3109698.706,6700015.547,"0","0","FALSE",2619.278788,"TRUE",0,2,38.53665336,34.86641185,177.6112953,3517,0.5,0,"2",0,0,FALSE
"33785","3566",5,3109698.706,6700015.547,"0","0","FALSE",2619.278788,"TRUE",0,2,54.13069453,34.18452433,177.6112953,3517,0.1,0.5,"2",0,0,FALSE
"33786","3566",6,3109698.706,6700015.547,"0","0","FALSE",2619.278788,"TRUE",0.03,2,46.43436957,17.42670317,177.6112953,3517,1.5,0.1,"2",0,3,FALSE
"33787","3566",7,3109698.706,6700015.547,"0","0","FALSE",2619.278788,"TRUE",0,2,47.57261887,37.1252424,177.6112953,3517,1.25,1.5,"2",3,0,FALSE
"33788","3566",8,3109698.706,6700015.547,"0","0","FALSE",2619.278788,"TRUE",0.1,2,79.19680053,12.90429982,177.6112953,3517,1,1.25,"2",0,10,FALSE
"33794","3568",2,3109788.986,6700068.234,"0","0","FALSE",2649.264512,"TRUE",1,1,5.837172547,43.68968037,177.407207,1773,0.5,6,"2",0,100,FALSE
"33795","3568",3,3109788.986,6700068.234,"0","0","FALSE",2649.264512,"TRUE",0.05,1,41.16525062,21.97424865,177.407207,1773,2,0.5,"2",100,5,FALSE
"33796","3568",4,3109788.986,6700068.234,"0","0","FALSE",2649.264512,"TRUE",0,1,40.33088194,38.72105746,177.407207,1773,0.3,2,"2",5,0,FALSE
"33797","3568",5,3109788.986,6700068.234,"0","0","FALSE",2649.264512,"TRUE",0,1,51.67696865,48.25760018,177.407207,1773,0.75,0.3,"2",0,0,FALSE
"33798","3568",6,3109788.986,6700068.234,"0","0","FALSE",2649.264512,"TRUE",0,1,45.22388237,14.88453152,177.407207,1773,0.2,0.75,"2",0,0,FALSE
"33799","3568",7,3109788.986,6700068.234,"0","0","FALSE",2649.264512,"TRUE",0,1,46.56077625,32.8016191,177.407207,1773,2.5,0.2,"2",0,0,FALSE
"33800","3568",8,3109788.986,6700068.234,"0","0","FALSE",2649.264512,"TRUE",0.05,1,69.43970356,13.89949627,177.407207,1773,4,2.5,"2",0,5,FALSE
"33806","3569",2,3111922.8,6700072.259,"0","0","FALSE",1413.422068,"TRUE",0.99,1,4.301922288,41.23578545,184.3448587,216,1,4,"2",0,99,FALSE
"33807","3569",3,3111922.8,6700072.259,"0","0","FALSE",1413.422068,"TRUE",0,1,35.43174679,16.3336389,184.3448587,216,2,1,"2",99,0,FALSE
"33808","3569",4,3111922.8,6700072.259,"0","0","FALSE",1413.422068,"TRUE",0,1,49.57472496,33.7938348,184.3448587,216,4,2,"2",0,0,FALSE
"33809","3569",5,3111922.8,6700072.259,"0","0","FALSE",1413.422068,"TRUE",0,1,46.22169499,25.05478406,184.3448587,216,4,4,"2",0,0,FALSE
"33810","3569",6,3111922.8,6700072.259,"0","0","FALSE",1413.422068,"TRUE",0.5,1,42.80357851,16.5940352,184.3448587,216,3,4,"2",0,50,FALSE
"33811","3569",7,3111922.8,6700072.259,"0","0","FALSE",1413.422068,"TRUE",0,1,46.35642585,38.08912131,184.3448587,216,7,3,"2",50,0,FALSE
"33812","3569",8,3111922.8,6700072.259,"0","0","FALSE",1413.422068,"TRUE",0.03,1,62.55914428,12.16866468,184.3448587,216,1.2,7,"2",0,3,FALSE
"33818","3570",2,3111891.998,6699754.854,"0","0","FALSE",1392.876662,"TRUE",0.1,2,4.301922288,41.23578545,180.3344328,2739,2,6,"2",1,10,FALSE
"33819","3570",3,3111891.998,6699754.854,"0","0","FALSE",1392.876662,"TRUE",0.05,2,35.43174679,16.3336389,180.3344328,2739,4,2,"2",10,5,FALSE
"33820","3570",4,3111891.998,6699754.854,"0","0","FALSE",1392.876662,"TRUE",0,2,49.57472496,33.7938348,180.3344328,2739,2,4,"2",5,0,FALSE
"33821","3570",5,3111891.998,6699754.854,"0","0","FALSE",1392.876662,"TRUE",0,2,46.22169499,25.05478406,180.3344328,2739,4,2,"2",0,0,FALSE
"33822","3570",6,3111891.998,6699754.854,"0","0","FALSE",1392.876662,"TRUE",0.02,2,42.80357851,16.5940352,180.3344328,2739,4,4,"2",0,2,FALSE
"33823","3570",7,3111891.998,6699754.854,"0","0","FALSE",1392.876662,"TRUE",0,2,46.35642585,38.08912131,180.3344328,2739,1.5,4,"2",2,0,FALSE
"33824","3570",8,3111891.998,6699754.854,"0","0","FALSE",1392.876662,"TRUE",0.15,2,62.55914428,12.16866468,180.3344328,2739,3.5,1.5,"2",0,15,FALSE
"33830","3571",2,3111624.446,6699716.032,"0","0","FALSE",1512.738112,"TRUE",0,2,6.692878433,41.85268882,179.5354016,2422,0,1,"2",2,0,FALSE
"33831","3571",3,3111624.446,6699716.032,"0","0","FALSE",1512.738112,"TRUE",0,2,39.13108385,16.10438901,179.5354016,2422,1,0,"2",0,0,FALSE
"33832","3571",4,3111624.446,6699716.032,"0","0","FALSE",1512.738112,"TRUE",0,2,49.08567372,34.10745205,179.5354016,2422,1,1,"2",0,0,FALSE
"33833","3571",5,3111624.446,6699716.032,"0","0","FALSE",1512.738112,"TRUE",0,2,49.19994194,25.32298976,179.5354016,2422,2.5,1,"2",0,0,FALSE
"33834","3571",6,3111624.446,6699716.032,"0","0","FALSE",1512.738112,"TRUE",0.03,2,57.06536326,16.79324377,179.5354016,2422,4.5,2.5,"2",0,3,FALSE
"33835","3571",7,3111624.446,6699716.032,"0","0","FALSE",1512.738112,"TRUE",0,2,43.4952145,34.94853352,179.5354016,2422,0.5,4.5,"2",3,0,FALSE
"33836","3571",8,3111624.446,6699716.032,"0","0","FALSE",1512.738112,"TRUE",0.4,2,63.30955598,12.84445586,179.5354016,2422,0.5,0.5,"2",0,40,FALSE
"33842","3572",2,3111618.588,6699609.925,"0","0","FALSE",1436.082657,"TRUE",0.5,2,6.692878433,41.85268882,177.5717116,4261,2,20,"2",0,50,FALSE
"33843","3572",3,3111618.588,6699609.925,"0","0","FALSE",1436.082657,"TRUE",0.05,2,39.13108385,16.10438901,177.5717116,4261,2,2,"2",50,5,FALSE
"33844","3572",4,3111618.588,6699609.925,"0","0","FALSE",1436.082657,"TRUE",0,2,49.08567372,34.10745205,177.5717116,4261,0.5,2,"2",5,0,FALSE
"33845","3572",5,3111618.588,6699609.925,"0","0","FALSE",1436.082657,"TRUE",0,2,49.19994194,25.32298976,177.5717116,4261,2,0.5,"2",0,0,FALSE
"33846","3572",6,3111618.588,6699609.925,"0","0","FALSE",1436.082657,"TRUE",0.05,2,57.06536326,16.79324377,177.5717116,4261,4,2,"2",0,5,FALSE
"33847","3572",7,3111618.588,6699609.925,"0","0","FALSE",1436.082657,"TRUE",0,2,43.4952145,34.94853352,177.5717116,4261,3,4,"2",5,0,FALSE
"33848","3572",8,3111618.588,6699609.925,"0","0","FALSE",1436.082657,"TRUE",0.15,2,63.30955598,12.84445586,177.5717116,4261,4,3,"2",0,15,FALSE
"33854","3577",2,3111581.674,6698441.335,"0","0","FALSE",863.6730022,"TRUE",0,2,3.106829664,42.58808484,172.0787025,4203,4,7,"2",0,0,FALSE
"33855","3577",3,3111581.674,6698441.335,"0","0","FALSE",863.6730022,"TRUE",0,2,35.42075915,14.92569994,172.0787025,4203,10,4,"2",0,0,FALSE
"33856","3577",4,3111581.674,6698441.335,"0","0","FALSE",863.6730022,"TRUE",0,2,45.6849489,37.83278356,172.0787025,4203,4,10,"2",0,0,FALSE
"33857","3577",5,3111581.674,6698441.335,"0","0","FALSE",863.6730022,"TRUE",0,2,47.00012604,22.4116233,172.0787025,4203,10,4,"2",0,0,FALSE
"33858","3577",6,3111581.674,6698441.335,"0","0","FALSE",863.6730022,"TRUE",0.04,2,49.85719809,17.10903499,172.0787025,4203,10,10,"2",0,4,FALSE
"33859","3577",7,3111581.674,6698441.335,"0","0","FALSE",863.6730022,"TRUE",0,2,42.3035054,35.06275155,172.0787025,4203,6,10,"2",4,0,FALSE
"33860","3577",8,3111581.674,6698441.335,"0","0","FALSE",863.6730022,"TRUE",0.03,2,60.06624502,12.48503584,172.0787025,4203,11.2,6,"2",0,3,FALSE
"33866","3578",2,3112109.249,6698328.988,"0","0","FALSE",324.3024965,"TRUE",0.9,1,2.719391824,42.03931225,168.7830757,4065,8,5,"2",0,90,FALSE
"33867","3578",3,3112109.249,6698328.988,"0","0","FALSE",324.3024965,"TRUE",0,1,37.22053272,15.52969012,168.7830757,4065,1,8,"2",90,0,FALSE
"33868","3578",4,3112109.249,6698328.988,"0","0","FALSE",324.3024965,"TRUE",0,1,48.42149952,36.58602612,168.7830757,4065,3,1,"2",0,0,FALSE
"33869","3578",5,3112109.249,6698328.988,"0","0","FALSE",324.3024965,"TRUE",0,1,45.81827889,21.80680211,168.7830757,4065,5,3,"2",0,0,FALSE
"33870","3578",6,3112109.249,6698328.988,"0","0","FALSE",324.3024965,"TRUE",0.1,1,36.73953811,17.47559892,168.7830757,4065,8,5,"2",0,10,FALSE
"33871","3578",7,3112109.249,6698328.988,"0","0","FALSE",324.3024965,"TRUE",0,1,42.86299329,34.66871672,168.7830757,4065,4,8,"2",10,0,FALSE
"33872","3578",8,3112109.249,6698328.988,"0","0","FALSE",324.3024965,"TRUE",0.1,1,63.48199012,12.70890589,168.7830757,4065,3.5,4,"2",0,10,FALSE
"33882","3579",6,3112272.975,6698016.413,"0","0","FALSE",102.1477373,"FALSE",0.02,1,36.73953811,17.47559892,165.970842,3531,2,2,"2",5,2,FALSE
"33883","3579",7,3112272.975,6698016.413,"0","0","FALSE",102.1477373,"FALSE",0,1,42.86299329,34.66871672,165.970842,3531,4,2,"2",2,0,FALSE
"33884","3579",8,3112272.975,6698016.413,"0","0","FALSE",102.1477373,"FALSE",0.05,1,63.48199012,12.70890589,165.970842,3531,0.6,4,"2",0,5,FALSE
"33890","3580",2,3111048.703,6698302.204,"0","0","FALSE",952.3397172,"TRUE",0,2,3.698748633,43.79450524,177.1729173,4473,30,8,"2",0,0,FALSE
"33891","3580",3,3111048.703,6698302.204,"0","0","FALSE",952.3397172,"TRUE",0,2,31.97738781,16.29969292,177.1729173,4473,13,30,"2",0,0,FALSE
"33892","3580",4,3111048.703,6698302.204,"0","0","FALSE",952.3397172,"TRUE",0,2,45.73690596,34.26824247,177.1729173,4473,6,13,"2",0,0,FALSE
"33895","3580",7,3111048.703,6698302.204,"0","0","FALSE",952.3397172,"TRUE",0,2,43.68966598,33.58062476,177.1729173,4473,0.75,4,"2",3,0,FALSE
"33896","3580",8,3111048.703,6698302.204,"0","0","FALSE",952.3397172,"TRUE",0.07,2,61.89399087,11.92681252,177.1729173,4473,3.25,0.75,"2",0,7,FALSE
"33902","3582",2,3110469.002,6698363.069,"0","0","FALSE",863.1198882,"TRUE",0.9,1,4.270130245,44.95321619,182.0611924,343,6,10,"2",1,90,FALSE
"33903","3582",3,3110469.002,6698363.069,"0","0","FALSE",863.1198882,"TRUE",0.02,1,36.17680388,19.09327722,182.0611924,343,20,6,"2",90,2,FALSE
"33904","3582",4,3110469.002,6698363.069,"0","0","FALSE",863.1198882,"TRUE",0.05,1,38.67375346,32.70524245,182.0611924,343,15,20,"2",2,5,FALSE
"33905","3582",5,3110469.002,6698363.069,"0","0","FALSE",863.1198882,"TRUE",0.1,1,47.29052219,22.84468094,182.0611924,343,12.5,15,"2",5,10,FALSE
"33906","3582",6,3110469.002,6698363.069,"0","0","FALSE",863.1198882,"TRUE",0.05,1,69.05142033,17.64241448,182.0611924,343,6,12.5,"2",10,5,FALSE
"33907","3582",7,3110469.002,6698363.069,"0","0","FALSE",863.1198882,"TRUE",0,1,43.19344578,33.5932225,182.0611924,343,3,6,"2",5,0,FALSE
"33908","3582",8,3110469.002,6698363.069,"0","0","FALSE",863.1198882,"TRUE",0.4,1,63.03897538,12.84973375,182.0611924,343,3.2,3,"2",0,40,FALSE
"33914","3583",2,3110049.808,6697567.628,"0","0","FALSE",259.122579,"TRUE",0.85,1,4.967759555,44.80802071,199.5092263,3195,3,4,"2",1,85,FALSE
"33915","3583",3,3110049.808,6697567.628,"0","0","FALSE",259.122579,"TRUE",0,1,45.14467736,22.63310662,199.5092263,3195,8,3,"2",85,0,FALSE
"33916","3583",4,3110049.808,6697567.628,"0","0","FALSE",259.122579,"TRUE",0.1,1,38.27287463,32.5460359,199.5092263,3195,15,8,"2",0,10,FALSE
"33917","3583",5,3110049.808,6697567.628,"0","0","FALSE",259.122579,"TRUE",0,1,46.5290589,22.59008051,199.5092263,3195,20,15,"2",10,0,FALSE
"33918","3583",6,3110049.808,6697567.628,"0","0","FALSE",259.122579,"TRUE",0,1,58.96197537,18.07223191,199.5092263,3195,10,20,"2",0,0,FALSE
"33919","3583",7,3110049.808,6697567.628,"0","0","FALSE",259.122579,"TRUE",0.02,1,38.03696383,36.98656559,199.5092263,3195,10,10,"2",0,2,FALSE
"33920","3583",8,3110049.808,6697567.628,"0","0","FALSE",259.122579,"TRUE",0.15,1,64.6418494,15.56590004,199.5092263,3195,15,10,"2",2,15,FALSE
"33926","3586",2,3110032.786,6697368.855,"0","0","FALSE",142.334711,"TRUE",0.4,1,4.967759555,44.80802071,209.8788184,477,4,3,"2",0,40,FALSE
"33927","3586",3,3110032.786,6697368.855,"0","0","FALSE",142.334711,"TRUE",0,1,45.14467736,22.63310662,209.8788184,477,3,4,"2",40,0,FALSE
"33928","3586",4,3110032.786,6697368.855,"0","0","FALSE",142.334711,"TRUE",0.1,1,38.27287463,32.5460359,209.8788184,477,6,3,"2",0,10,FALSE
"33929","3586",5,3110032.786,6697368.855,"0","0","FALSE",142.334711,"TRUE",0.4,1,46.5290589,22.59008051,209.8788184,477,5,6,"2",10,40,FALSE
"33930","3586",6,3110032.786,6697368.855,"0","0","FALSE",142.334711,"TRUE",0.02,1,58.96197537,18.07223191,209.8788184,477,3,5,"2",40,2,FALSE
"33931","3586",7,3110032.786,6697368.855,"0","0","FALSE",142.334711,"TRUE",0,1,38.03696383,36.98656559,209.8788184,477,3,3,"2",2,0,FALSE
"33932","3586",8,3110032.786,6697368.855,"0","0","FALSE",142.334711,"TRUE",0.04,1,64.6418494,15.56590004,209.8788184,477,3.5,3,"2",0,4,FALSE
"33938","3587",2,3110169.438,6697044.943,"0","0","FALSE",37.93224326,"TRUE",0.8,1,4.773220734,47.33286021,210.0051092,4078,5,4.5,"2",0.5,80,FALSE
"33939","3587",3,3110169.438,6697044.943,"0","0","FALSE",37.93224326,"TRUE",0,1,42.80211704,15.30808224,210.0051092,4078,2,5,"2",80,0,FALSE
"33940","3587",4,3110169.438,6697044.943,"0","0","FALSE",37.93224326,"TRUE",0.05,1,35.18163288,37.39688813,210.0051092,4078,1.5,2,"2",0,5,FALSE
"33941","3587",5,3110169.438,6697044.943,"0","0","FALSE",37.93224326,"TRUE",0,1,50.05794689,33.46942008,210.0051092,4078,4,1.5,"2",5,0,FALSE
"33942","3587",6,3110169.438,6697044.943,"0","0","FALSE",37.93224326,"TRUE",0,1,43.48698549,20.57027653,210.0051092,4078,3,4,"2",0,0,FALSE
"33943","3587",7,3110169.438,6697044.943,"0","0","FALSE",37.93224326,"TRUE",0.05,1,36.58712011,37.82897235,210.0051092,4078,4,3,"2",0,5,FALSE
"33944","3587",8,3110169.438,6697044.943,"0","0","FALSE",37.93224326,"TRUE",0.05,1,82.14139087,12.13288192,210.0051092,4078,2,4,"2",5,5,FALSE
"33950","3588",2,3110217.007,6696990.805,"0","0","FALSE",92.40857098,"TRUE",1,2,4.465291956,47.44564225,212.0244334,3205,1,1,"2",0,100,FALSE
"33951","3588",3,3110217.007,6696990.805,"0","0","FALSE",92.40857098,"TRUE",0,2,41.99528123,15.82038026,212.0244334,3205,2,1,"2",100,0,FALSE
"33952","3588",4,3110217.007,6696990.805,"0","0","FALSE",92.40857098,"TRUE",0.05,2,35.65683124,34.61006671,212.0244334,3205,0.5,2,"2",0,5,FALSE
"33953","3588",5,3110217.007,6696990.805,"0","0","FALSE",92.40857098,"TRUE",0,2,49.47031068,27.01623595,212.0244334,3205,3,0.5,"2",5,0,FALSE
"33954","3588",6,3110217.007,6696990.805,"0","0","FALSE",92.40857098,"TRUE",0.01,2,38.98406333,17.46858022,212.0244334,3205,1,3,"2",0,1,FALSE
"33955","3588",7,3110217.007,6696990.805,"0","0","FALSE",92.40857098,"TRUE",0.05,2,39.86623396,35.01821448,212.0244334,3205,0.5,1,"2",1,5,FALSE
"33956","3588",8,3110217.007,6696990.805,"0","0","FALSE",92.40857098,"TRUE",0.02,2,73.71222079,10.33317968,212.0244334,3205,3.5,0.5,"2",5,2,FALSE
"33962","3589",2,3110366.764,6696973.974,"0","0","FALSE",226.4416775,"TRUE",1,2,4.465291956,47.44564225,208.1430366,129,2,8,"2",0,100,FALSE
"33963","3589",3,3110366.764,6696973.974,"0","0","FALSE",226.4416775,"TRUE",0,2,41.99528123,15.82038026,208.1430366,129,2,2,"2",100,0,FALSE
"33964","3589",4,3110366.764,6696973.974,"0","0","FALSE",226.4416775,"TRUE",0.15,2,35.65683124,34.61006671,208.1430366,129,1,2,"2",0,15,FALSE
"33965","3589",5,3110366.764,6696973.974,"0","0","FALSE",226.4416775,"TRUE",0,2,49.47031068,27.01623595,208.1430366,129,4,1,"2",15,0,FALSE
"33966","3589",6,3110366.764,6696973.974,"0","0","FALSE",226.4416775,"TRUE",0,2,38.98406333,17.46858022,208.1430366,129,2,4,"2",0,0,FALSE
"33967","3589",7,3110366.764,6696973.974,"0","0","FALSE",226.4416775,"TRUE",0,2,39.86623396,35.01821448,208.1430366,129,3,2,"2",0,0,FALSE
"33968","3589",8,3110366.764,6696973.974,"0","0","FALSE",226.4416775,"TRUE",0.01,2,73.71222079,10.33317968,208.1430366,129,2,3,"2",0,1,FALSE
"33974","3590",2,3107673.366,6692868.834,"0","0","FALSE",4267.465686,"TRUE",0.05,1,6.041632921,52.87686259,118.6951134,3671,1,2,"2",0,5,FALSE
"33975","3590",3,3107673.366,6692868.834,"0","0","FALSE",4267.465686,"TRUE",0,1,31.77289404,19.95358632,118.6951134,3671,0,1,"2",5,0,FALSE
"33976","3590",4,3107673.366,6692868.834,"0","0","FALSE",4267.465686,"TRUE",0,1,32.40976646,47.21843612,118.6951134,3671,0.25,0,"2",0,0,FALSE
"33977","3590",5,3107673.366,6692868.834,"0","0","FALSE",4267.465686,"TRUE",0,1,56.09304464,24.73003416,118.6951134,3671,0.5,0.25,"2",0,0,FALSE
"33978","3590",6,3107673.366,6692868.834,"0","0","FALSE",4267.465686,"TRUE",0.01,1,84.62300496,21.22551799,118.6951134,3671,2,0.5,"2",0,1,FALSE
"33979","3590",7,3107673.366,6692868.834,"0","0","FALSE",4267.465686,"TRUE",0,1,39.69121323,33.25867883,118.6951134,3671,1,2,"2",1,0,FALSE
"33980","3590",8,3107673.366,6692868.834,"0","0","FALSE",4267.465686,"TRUE",0.05,1,72.5407468,15.3316791,118.6951134,3671,5.4,1,"2",0,5,FALSE
"33986","3591",2,3107880.297,6694081.126,"0","0","FALSE",3322.627847,"TRUE",0,1,6.041632921,52.87686259,136.3449297,3465,6,6,"2",5,0,FALSE
"33987","3591",3,3107880.297,6694081.126,"0","0","FALSE",3322.627847,"TRUE",0,1,31.77289404,19.95358632,136.3449297,3465,1,6,"2",0,0,FALSE
"33988","3591",4,3107880.297,6694081.126,"0","0","FALSE",3322.627847,"TRUE",0.1,1,32.40976646,47.21843612,136.3449297,3465,0.5,1,"2",0,10,FALSE
